V1,V2,V3,V4,V5,V6,V7,V8
0.0219472153802011,0.590477986941978,0.726220442570142,0.472679149171063,0.122007060858645,0.513383551965717,0.00121523390331982,2.01986472177691e-05
0.116478755071528,0.0764854462818276,0.0263872017917378,0.000439654118709324,0.394487878051304,0.505205457967552,0.224337109730347,0.292661926203373
0.803370413482147,0.345910863050952,0.0436904105081584,0.545707746751812,0.942028717393761,0.000169467176816747,0.702549338178766,0.985992238497519
0.607825536725838,0.292437310790151,0.592869522028717,0.512564970149485,0.768348617827281,0.179422227564755,0.324473301912624,0.165559521347591
0.20514508242406,0.0726301118225189,0.9016327458407,0.063262409729512,0.310880377350833,5.3038555166682e-10,0.412122192722335,0.000240420473253841
0.31475716992889,0.0928862357586745,8.67443058296778e-05,0.54069458268132,0.509800935327605,1.94161195033865e-09,0.16647938123971,0.786633922548513
0.144122912398468,0.77905745554233,0.644499641747171,0.791520572910615,0.205432254814097,0.946437814811003,0.000483748787059935,0.453277874423511
0.620472044551298,0.100815813737096,0.132537834664278,0.719642146973186,0.436857937981413,9.03122341095762e-06,0.53229668119135,0.0959259318158061
0.764467503808615,0.716619468568265,0.61161925724087,0.508451865763531,0.000195921618461771,0.810568625713219,0.50703116377637,0.00976078894934362
0.686260476973677,0.346348786494436,0.52114137625087,0.65267934464876,0.727106797286132,0.628017111663815,2.48097771308004e-09,0.664042502336566
0.654766179412551,4.77362212044069e-05,0.111449516953985,0.484624016255986,0.221970727829407,0.305457604982778,1.06171288497629e-05,0.242192786813284
0.0623446260529538,0.37532074122269,0.00155835473791249,0.764976922069712,0.093053924811416,5.23745863842268e-06,0.105575093292898,0.264503559161275
0.00157888160603335,0.956811640617838,0.0627613905678514,0.338412645222559,0.206807632945985,0.808827533002008,0.001340618344538,0.11142554146288
0.922162581135861,0.5935642794867,0.946117095599941,0.151884667836399,0.79199136707002,0.576826029326791,8.77361675947842e-09,4.48633129855166e-06
0.236482391885251,0.0881464743278849,0.385209105119637,0.944203829168142,0.571201154242709,0.59129058018424,0.450966058054618,0.708583618037953
0.65096819437595,0.00777906423840904,0.00176582189105037,0.824090625617392,0.557138618537494,0.617067240225197,9.60701021548341e-05,0.215250177204994
0.970510603081827,0.0413217597923105,0.000725328244382189,0.88119393341904,0.854370419315148,0.332659050027219,0.887206775086633,5.41100075897507e-06
0.325728715682187,0.109172711972062,0.614181932837434,0.815771414913353,0.0815019279169103,2.91295648858239e-05,0.96051624929787,0.732971451620196
0.636859268889644,0.0635459745503289,0.197812602654323,0.0625818776818639,0.858315539585933,0.869695095735325,0.799758585200276,0.546724958794534
0.783527311373094,0.739648268087891,0.945630860099187,0.567918443918148,0.647502753201431,0.00178950866390756,3.26739976972164e-05,0.683529601691227
0.00124075889555817,0.766905868279468,0.0880118114646373,0.755847922981218,0.734001130008922,0.756905445772321,0.640865667183313,0.361905219420767
0.244793437657003,0.700471312285895,0.987122888445226,0.752948416804039,0.87163528300307,0.0746812498374783,0.76954569101087,0.317216828543504
0.395181630809743,0.370418167360624,0.837018663625117,0.240699063066562,0.655499358465599,0.0172673313025375,0.00119740306977101,0.137034308875238
0.533868455796583,0.357234292059014,0.594699486249408,0.589099614800703,0.169363150061117,0.384587179675635,0.673890041895611,0.968376270071797
0.00766547869445041,0.557952575516412,0.644598404826099,0.635918326468129,0.0623304360735784,0.725713054287253,0.868883009070084,0.421769878249298
0.856057532288327,0.406381227829666,0.1598757658044,0.120611778090793,0.137491451152938,1.06931864388366e-05,0.787525410515451,0.0020741520236751
0.504813542764273,0.066327894512836,0.591910645450876,0.437721449873777,0.36838831324362,0.350177651683248,0.17810421704646,2.63166892006353e-06
0.123898728525367,0.049639702819811,0.704873618691172,0.388655723171917,0.208763068914749,0.581960874049207,0.00120906121583737,0.745387119216387
0.454113924982524,0.490778616628139,0.255733227906289,0.0030991548002191,0.752086482914541,0.00560694145774406,0.00671834061508225,0.743519903831928
0.312961850997663,0.586335307368914,0.641644170461147,0.575170657610865,0.905337369660753,0.91538224901746,0.944253214295578,0.104138920975664
0.0658368977941838,0.140848831675713,0.342199007758162,0.00207103338983371,0.677386382816253,0.431589366338529,0.00905997070781091,0.421820807185837
0.395754952118431,0.631137431820829,0.156035485023074,0.256950196131428,0.0595422520206937,4.2345376949115e-08,0.459097434302761,0.834571897377287
0.841977332771819,0.0263598309117656,0.884111136501957,0.720301094742288,0.808816253051989,0.217734143762405,0.242923308703934,0.000365534306668523
0.095500684879138,0.111408098639224,0.0191350078312523,0.0019660229565567,0.174505597847072,0.000112618511173711,0.0583813629384209,0.163126283324839
0.700683421451574,8.99361458321992e-05,0.879603491037568,0.7950940936331,0.913534175385609,0.0174196744308316,2.15978024160563e-05,0.256951843868215
0.553957755643455,0.876230717920547,0.548186053201467,8.15188885756865e-05,0.136440950091704,0.0501200468250144,0.69212582706041,0.225418178376149
0.155172481298229,0.0280330235163806,0.488572663454216,0.851645265702969,0.176114556266937,0.00392392038476028,0.936238536559232,4.28610287002263e-06
0.173326511074053,0.970013282591614,0.736917722768318,0.786920110477351,0.980348519233068,0.000311797038090947,0.778143173967971,0.640159961825247
0.0685823819254445,0.488706339289041,0.350247321763613,0.90173429006747,0.383179499483196,0.367106743370611,0.930919139829059,0.794056835269826
0.367507362283482,0.994108088628106,0.04340914337506,0.671252340452319,0.421102698842847,0.294006165559235,0.403287036793782,0.514780417982427
0.84103009835578,0.0951389642145203,0.828863199669898,0.734412270452486,0.054902178038077,0.849827155197871,0.0981954245963782,0.0796395584013824
0.507318099272692,0.223372375134204,0.176302223580171,0.000509931805973947,0.730284739033504,0.140191050354945,0.349001873614463,0.611174675800825
0.000947729863211038,0.966862235552436,0.00294364399273903,0.0806242590339119,0.295602305758246,0.850247297436565,0.558565140109322,0.61832107205543
0.475510032072089,0.759625255417814,0.795281968184315,0.383204467963473,0.105958700443868,0.0170086927685386,0.591026710846634,0.000105919702292608
0.860706465452144,0.925981331118697,0.539845469266028,0.760884031712462,0.982141560016095,0.000309434830917636,0.454866407657622,0.548545641332154
0.736761024844888,0.87766791364737,0.14351129193155,0.968795341399528,0.178538570832231,0.195747753609098,9.67655385658587e-06,0.540352761844815
0.0534415638155145,0.115669463552008,0.983677473899807,0.818267039498151,0.226258755620416,0.000293521426867032,0.389501975349343,0.818435640080387
0.0486484789507919,0.00169185640193765,0.693635517668769,0.727426708342094,0.713703020799133,0.183641857854911,4.97870754969032e-06,0.347938527728237
0.00285046715308776,0.738782132544055,0.00105497739201941,0.896928405381898,0.906397221942141,0.128109015511122,0.000188900320630227,0.000371583767237837
0.504411646391135,0.0586790933856495,0.0149936629824811,0.48644828004324,0.296136611497416,0.466918771720495,0.438334158326632,0.478433061113224
0.0748934891151504,0.0349950859030973,0.101727778410753,0.0921757270086138,0.673171335967792,0.652870386085135,0.616686957002268,0.566137742020405
0.246003445759759,0.0198098599227902,0.120988495429109,0.0273232321134824,0.295250934083011,0.567669698536476,0.614908340706676,0.873960906308992
0.0132459230610351,0.987889997765777,0.450173619095977,0.521245828294892,0.143499637694114,0.537944795813225,0.456693540926031,0.0430475953936422
0.20741655073921,0.000223987379787533,0.125604270113745,0.328255554536115,0.971223984393204,0.96102111575922,0.853757471579773,0.995657119191103
0.967471122971061,0.671165612014045,0.300069560665256,3.76475397813121e-06,0.381536479934635,0.498735759563787,5.89276518857377e-07,0.936441737699517
0.0931571809284875,0.208444463961624,0.203564454435494,0.756517217957213,0.834882516752829,0.577118940860988,1.06460356201018e-05,5.5635838395512e-07
0.017797918751293,0.229534082936505,0.000349961354179552,0.174159007450125,0.0115820265944917,0.947813335483366,0.512856189964616,5.2222621456188e-10
0.964833521700074,0.00245899540392308,0.00856375715951486,0.0248904463627774,0.303639734089369,0.0308023854466345,0.677254559864804,0.688712721664012
0.0734125040768914,0.259296720163007,0.65453159674374,0.000261726380893817,0.771673469486421,0.00256041243428552,0.10431172083072,0.690089792549635
0.356215586278677,0.00329501529745493,0.113222578063446,0.0159594416758936,0.0362512283030669,0.125169467143795,6.65874625077654e-06,3.46292346690655e-09
0.00789221513629269,0.816008438770555,0.877424825570255,0.846585451209459,0.692787977820059,0.001049201241702,0.120920209566734,0.442150793670902
0.140185485237927,0.0886971583077871,0.346527710996282,0.922270513475276,0.983659553587524,0.00455517709567879,0.171179655455659,0.365151209487622
0.982999234951736,0.361186518434788,0.29415142142031,0.602313500734591,0.698283277974626,0.0460477769331647,0.695595388528151,0.284122333652262
0.901977142425809,0.897578152103655,0.518438037598658,0.529926614329972,0.62631357119392,0.000913075555872021,0.225447304852417,0.938100243328952
0.626168987914435,0.496818787744148,0.06069597641147,0.000413744006223076,0.885223530284619,6.18052407154482e-08,0.833350061982389,2.89373725578041e-07
0.0120424100055193,0.566100767156291,0.084464978854607,0.238929189589207,0.399284307211117,0.0305587651924413,9.49049766769756e-06,9.37481737062919e-05
0.0987244088778448,0.339173995126711,0.709977413621941,0.21716312308569,0.365364006537918,0.00963601241468979,9.07635804876246e-07,0.437854084374954
0.263362192029737,0.308552357680864,0.344783694429594,0.0360834999731522,0.342556462347621,0.445083909133818,0.587173773536223,0.132300943478448
0.758822561494458,0.372014604429866,0.0226553084693949,0.0467260906878779,0.428250661733742,0.783368927524732,0.64910329372933,0.427658440717256
0.641996102393295,0.439182381696319,0.705204446080934,0.456621815911309,0.00284830559265389,0.00117258322949184,0.776504812261696,0.657134734562171
0.279942565607525,0.492129122853861,0.154193135728835,0.132066983897474,0.524765981688362,0.505475106807355,0.28184421855987,0.850204589612929
0.145192680218919,0.396222085644752,0.115781919830212,0.00672312988500925,0.994674880895559,0.0242897783847833,2.52680817863505e-06,0.0230999745425711
0.70858055023403,0.164970293485821,0.495164329524167,0.283733429202846,0.224859940126642,0.114567183170605,0.688756205094308,0.954120044990413
0.550377535551629,0.011038457223983,0.123530920016459,0.146141649930618,0.786419912682233,0.00282779554352907,6.02150578000013e-06,0.557245643976038
0.85810336250797,0.0119679760115894,0.301728335665337,0.00024764092456165,0.492047398547711,0.00366361112522195,0.663569038743367,0.286433237677852
0.245683582393385,0.936885196918243,0.555972960509313,0.909992670161749,0.41945558136829,5.31834537857883e-06,0.000229279903907511,0.0313731650856565
0.400554765158818,0.548039345743701,0.950988954299807,0.0212234876589416,0.371216580615561,0.0010147257728601,0.250482293825254,0.631878448689138
0.324010059869433,0.936249308677158,0.633277481389424,0.506951555441344,0.00163523566900008,0.0383585910161972,0.433175762781609,0.211687902960738
0.129433506727505,0.803754469710205,0.855314098324636,0.805924678732067,0.446560367838859,0.000650832289907176,0.0953085001403389,3.52014222732139e-05
0.854865023153996,0.00946491410901229,0.0135742804160199,0.00247737282809043,0.00330386895565835,0.000725600714823195,0.000130086601637031,2.71032137041692e-06
0.00125920859161625,0.299494250353233,0.45513764647075,0.0856868751144042,0.795174854266399,0.0458593740111986,0.236751670752384,0.798879635023233
0.0179119878382108,0.10106925789291,0.621624624907625,0.120841886663114,0.265017601898594,0.250955067557123,4.95697567137915e-07,0.470928413415657
0.594705896958261,0.142273935761111,0.875472433090482,0.708327850120855,0.228029815238064,0.329456111174584,0.183001958068551,0.715556249864724
0.939833655280015,0.952092542035481,0.207290061798341,0.751303007297799,0.344832026128855,6.04553096394451e-06,0.125953441403161,1.68372493178272e-05
7.68908131491989e-06,0.808611325472033,0.476181094442851,0.703194049558353,0.220401696852105,0.538455396039221,0.163588875549041,0.000208144256130807
0.580855743055392,0.68156999284743,0.0185950320974678,0.262529106918622,0.520889909615658,0.383443066297225,0.665418329459603,0.980288742011106
0.552724268292405,0.0169280821868732,0.0184829168837039,0.107393334748621,0.365460456367264,0.00932217008285696,1.70711468796583e-08,1.02327498930039e-11
0.520404679116323,0.731319358087114,0.465410412248245,0.126592054506729,0.299591601511581,0.0235787150609965,5.21825985483613e-07,0.000134215114874582
0.294911898049027,0.982935461857375,0.481176329872322,0.349297984980163,0.525357591306127,2.60037247294717e-06,0.276685070427217,0.440313263550371
0.790999136807829,0.238551573652973,4.11840231028728e-07,0.439970974664956,0.631646042629078,0.732939685963898,0.795065358846295,0.291291010273907
0.0327938722800788,0.793713570494974,0.00151637437452102,0.199176009286948,0.189594123953447,0.732846530211261,2.94038197258719e-05,0.863395245270756
0.349405305152488,0.88122961752545,0.968335719827413,0.86164718427819,0.9424887418644,0.905485612745786,0.796105126158585,0.485709997798121
0.295156336580944,0.562964038975361,0.0247192818132159,0.813649785535187,0.462568827647048,0.851313723262738,1.46565225283865e-06,0.30063857035592
0.998016357862834,0.791737700350057,0.156492508915401,0.502319372648363,0.167624141429945,0.00604447288035738,0.423079834256308,0.628287109762689
0.0315538457781574,0.301016113994967,0.0267403768167711,0.4943869371784,0.064709702898632,0.191000316363919,0.550042879176497,0.644885130905907
0.268927638235457,0.183506153065733,0.00252308669367448,0.550241043027173,0.894094537150779,0.000484619878698334,0.728948737579109,0.813867276684374
0.467454980754142,0.15009098255178,0.00347915650377893,0.297667167992817,0.370228495044295,0.0498007780177597,0.00357071112230725,0.707949718211659
0.0559316297377102,0.492637774226627,0.151335204946387,0.000199220822412445,0.0410954787759174,0.805094136633784,0.518245232120784,0.4547471890009
0.82877611136865,0.23764935462682,0.0741142809703131,0.232251064773542,0.379852850725337,0.678208793759395,0.000463689457902524,3.1886128437178e-05
0.861464926557056,0.0447513465228889,0.251357658471444,0.200034621866108,0.730171509217877,0.278655607429912,0.873080085097684,0.24648068121454
0.0669820888850793,0.0756195017941338,0.826592614918591,0.892689566628389,0.838816496526224,0.114320996852076,0.81013632721176,5.59368492615809e-07
0.00490654697673935,0.339818273350311,0.0178794993698959,0.522606002123452,0.392803862991221,0.305326417939756,0.00357147744368509,0.0989898697015843
0.532947106923559,0.272623780182821,0.904620952890594,0.752008835816833,0.904972986169522,0.00024299055253456,0.415452356942847,0.052677303928226
0.29666661187756,0.368102998378614,0.464180641947923,0.738597029865592,0.544038296582142,0.998705747993401,0.0280601942485784,8.31030795601184e-07
0.468914243810766,0.165395684613157,0.279663902831177,0.348984462017279,0.00283881212558796,0.0155328249393748,2.05991330603421e-05,0.40621758527478
0.311186219822995,0.0296785732485353,0.345959884048886,0.285683555822046,0.796836086099926,0.197284315691428,0.310467369914628,0.289378235351074
0.568262005719587,0.337229329201451,0.198439115482184,0.090269859175153,7.54714162083996e-05,0.136565910216057,0.642333810951933,1.73876298029144e-05
0.00486898368694136,0.358768903587982,0.354324392809006,0.681471378974404,0.790829299206753,1.04512764960919e-05,0.649302878620862,0.000275594693668907
0.0349076049231035,0.295659770386621,0.821352592275633,0.00394950967717436,7.71283943237896e-06,0.43961832966257,0.642073699895001,0.584843279685161
0.04773911579841,0.503208708689113,0.0134743102839627,0.898086137365917,0.272295163728988,9.07569748376513e-05,0.0544814746638727,1.17222959281527e-06
0.117886746579695,0.595898541915509,0.869966108160246,0.602591992805318,0.994986659507164,0.00663899985548953,0.288688399503937,0.591768659975542
0.804199423718142,0.163900745275402,0.00142622771287863,0.0124180092676262,0.557726744258153,0.742006574747568,0.431045082193277,0.776713344927533
1.84257555457321e-05,0.000474109056005983,4.21377621522567e-05,0.385436122806878,0.822373303893228,0.677960963173786,0.743416983663122,3.14366398658657e-05
0.718410587363652,0.969659617140593,0.419324416008477,0.337699022729774,0.00011896574178651,0.0219946548743679,0.000364896791767377,0.978395674898122
0.0359834905942683,0.615404109044131,0.00619164297198717,0.0424636410136104,0.00411756788922378,0.515881562106132,0.378768355967608,0.935053402218413
0.100549336943655,0.142702405046446,0.0029188790539072,0.893161755619664,0.985115537706916,0.00555990889593707,0.000383289705209189,1.95623560783246e-06
0.497336480879156,0.0164571158941366,7.64407181344752e-05,0.862572555754604,0.224483909960185,3.64994559365445e-07,0.816085701959734,0.00216495739666404
0.0565441715131765,0.538716075121942,0.507930936219367,0.405531729260716,0.651056698288902,3.35825315105959e-05,0.738817090319117,0.492782040972226
0.0172924117779975,0.869454744218832,0.00299840886364125,0.869396513067226,0.133284725972506,1.63689861572115e-05,0.641607570030799,0.00359705195459681
0.221450624995264,0.52360493765925,0.269541270567201,0.977190128257138,0.842986550273425,0.00342017352502731,2.25082955025899e-06,0.0199266264716094
0.210415731873242,0.544307556172657,0.438405738051389,0.656969038895419,0.603134054165742,5.34105114802672e-07,0.00846967206574212,2.86692379495981e-07
0.117044353009382,0.338551655493044,0.119487655901243,0.031890615074872,0.0547472817847433,0.000397044986259469,0.769958955792201,0.578679832977444
0.00411278038083173,0.362152640200952,0.354881364253428,6.52905782488171e-05,0.289340700501837,0.939467096001901,4.79163972805016e-06,1.99671993584748e-12
0.114602709933428,0.0219851040747597,0.784241041515237,0.164656834880199,0.568723884826274,0.951517925993003,0.998274530204964,3.33684032829695e-05
0.587346457886826,0.00355419540076599,0.0124324373913404,0.473679893544963,0.872252650176812,3.37959053671823e-05,0.749112861826389,0.352540742330936
0.159050867369483,0.281577948586246,0.0668123750118413,0.862691912463038,0.0415711076175485,0.860442389725927,0.0198093597654882,0.593193414986005
0.024989025644271,0.169899084524604,0.164064043462749,0.754511900292698,0.510856569141462,0.795522321650751,0.00753987049922548,8.45269610994071e-06
0.28403453427165,0.0142541237800053,0.0181946473921145,0.182379525900742,0.179796590891876,0.515767402735388,3.86777552121488e-07,0.597189561315982
0.0152321497162873,0.958720931400271,0.275493293406372,2.68841599477076e-05,0.675846087160508,2.47327717263581e-05,0.922769208721264,7.74625823589633e-05
0.761778531830245,0.549866626789913,0.00127933160018223,0.0532773792454962,0.565462377298704,6.02700674119435e-05,1.50489095162365e-07,0.876215613085614
0.16289507122354,0.346006240818091,0.829910806024597,0.14629229078391,0.409247868893091,0.741698688754481,0.560450395514691,0.253111772261695
0.174683361803501,0.000208294387192368,0.593339304512216,0.981738152465207,1.03684196266357e-06,0.476888088773312,0.579528759831327,0.205984197332797
0.703057970739629,0.811355089767467,0.0191648833094701,0.838493454801062,0.000892255904535608,0.313791145467732,0.96342015377251,0.969848177149196
0.092767350182831,0.766207794221923,0.731639934703952,0.789806414241427,0.237501532318274,0.190688987979075,0.201861726167764,0.0285179917363523
0.497878977199494,0.0132556345507529,0.172083459318536,3.78025335903624e-05,0.741753081791367,0.950436474905172,0.487714349069937,0.616551759922518
0.705995912945424,0.759804093328418,0.9514257366683,0.276188418423977,0.494044135556226,0.010436396960025,0.659124050314089,0.757545886867749
0.982654621596585,0.634201809049961,0.000268412882946172,0.314647309304342,0.0641689508438074,0.606104991960383,1.05459719223774e-05,0.906901964503203
0.791405234710544,0.0984716468841031,0.747581009295731,0.240407268549252,0.00013861077516566,0.893895990087361,1.18444190166056e-06,0.656141334363269
0.323836102702014,0.727565285365568,0.544717417415376,0.280913021121873,0.868959490419695,0.761916797276132,0.791681676192538,0.387154346030255
0.260360390734983,0.463954925637155,0.846210036672406,0.000798209243573332,0.758630482802198,0.000363813115942664,0.220362162505664,0.000930072934690139
0.524757230176261,0.306217275016352,0.154665766463021,0.559364035011864,0.389086969287325,0.64166984431391,0.917000373524318,0.828740891870922
0.207016586518857,0.344196650596727,0.179774016159883,0.576532443387759,0.892719890091218,0.000773399341162622,0.418800810407173,0.0159059492463014
0.00698348670144843,0.332237009644429,0.549370986364854,0.941816925007117,0.195286068196538,0.828418803989634,0.332305121672396,0.837438687099698
0.272247319267994,0.264565407441401,0.204989250025809,0.529735784543852,0.0517168417281563,0.51626223332167,0.000971750099261424,0.458516837327046
0.844072052498304,0.0180449658410902,0.36063859895288,0.00113465449785729,0.289366087315768,0.970150130504686,0.546353878529143,0.6970271208122
0.491778506826199,0.29878415335935,0.0213170583323257,0.872456216286318,0.24470006711424,1.67891143622037e-06,0.17640605375942,2.08026810958329e-05
0.677730616741625,0.470212661776835,0.454390249528397,0.500089420427309,0.98920252190957,0.884036402154435,0.99103314107932,0.448289506067674
0.807950426036867,0.244691449124898,0.233742857281844,0.361336889455041,0.292160085470908,0.886305878227306,1.05903301301116e-05,0.332622946690795
0.00430923057273612,0.291951348046798,0.0527579427207414,0.0900284178378631,1.64304431276462e-07,7.22318585732909e-06,7.2433920064768e-05,0.0828188892222444
0.568613389898348,0.358487605356093,0.0662708706415762,0.00522705935509106,0.579172318666941,0.000421341818398734,4.2115933269471e-06,0.800789130077667
0.0439723804413984,1.53325300681635e-05,0.128601685875359,0.00035928594152415,0.266461305012247,1.83959635820242e-07,0.000631867471004355,0.697144355094962
0.175212211052499,0.00539499821491906,0.202264590608164,0.918317142861577,0.788943072944652,2.21223956852125e-05,0.347090655883081,0.389692761553238
0.262386679364558,0.0811460787753621,0.418699933426263,0.00512811313125702,0.205351352357079,0.00244874600218192,4.33461407382897e-06,0.15029520263442
0.0621216413057343,0.917677026903503,0.948765722164346,0.898676841540499,0.880966028562679,3.36285366956607e-06,0.00484852883584657,0.00124044948117535
0.397357026908902,0.0500811434031526,0.0354578540533132,0.220052134409305,0.00421615858633071,0.00210241143609683,0.000525721006742763,4.23865699022646e-06
0.128113196006828,0.623785395302789,0.828255425987372,0.942377986814897,0.953968753199157,0.158992445958889,0.00119410127599494,6.67789028826379e-09
0.857731767787687,0.595814554116921,0.787806539593288,0.65500685172295,0.00176047852483216,0.292887863881384,0.711749274120279,0.747299982719848
0.908823329149302,0.830905569809239,0.225719148870567,0.402995321574674,0.669526900100601,0.0839868026255691,0.453532489067629,0.346810319426313
0.0013042031475842,0.0109052878815314,0.0824316437112906,0.210868628548864,0.0798790113436703,0.821832533121686,0.648461234194291,9.74857016221342e-06
0.517550210220489,0.583180116579341,0.400549061822905,0.30003175920692,0.565094481666563,0.0208183909895065,0.0307965957719343,0.995113062632826
0.805253798051973,0.823991186409682,0.00515848952918863,0.690403642179075,0.471303765181051,0.873100497100235,0.317300737182938,0.769144932528037
0.801160701030043,0.29061606436668,0.0346499403788286,0.708011520197662,0.257622881957553,0.944254575786864,0.71803740971256,0.956865764217003
0.128971134072164,0.768275649084637,0.00015749747686869,0.169154717046081,1.42232882056895e-05,1.04760638900891e-06,0.662282219300584,0.167873940296151
0.371030361536053,0.00965848058429819,0.504932027110777,0.00283998567811011,0.0884592635634424,0.429987767671874,0.0980927600908835,0.196594415084578
0.902667406192564,0.388378369039053,0.966502839966102,0.666961200555131,0.246817002767878,0.65729089172426,0.000620433740489531,0.00104700312500547
0.370880567166314,0.198484567500361,0.329302656356483,0.394873284921883,0.113428020734456,0.906947215211267,0.840985824108827,0.615226498923409
0.0183576628923162,0.334866301632357,0.0266939143639525,0.165037938527777,0.743395587710687,0.000253129541571474,0.456216820882766,0.81013562638103
0.416191690645945,0.41843767124419,0.45625732796771,0.424172740339556,0.892118946417026,0.313226541887039,0.786176239229348,0.901368308787495
0.347274937544677,0.972826535850271,0.000638985717755772,0.00341346441619006,0.01515004673017,0.172656787283625,0.347953238112476,0.821946788623032
0.188596127313012,0.229609426739927,1.68434025940158e-05,0.0143930015455909,0.554226612538924,0.352274309865245,0.882191333816526,0.228476302649261
0.446722822737205,0.150466427259776,0.710448629166207,0.0179489924721875,0.601634676143818,0.00650476484407697,0.752066886698674,4.02655485207079e-07
0.250271606954855,0.787504680899747,0.277891151919924,0.778958816268567,0.9976184318202,4.47656307218797e-05,0.29349755982175,0.532031494099496
0.206310946178581,0.549760243179909,0.246742778891942,0.83284888720742,0.329677087538724,1.99969049443742e-08,0.263701306769847,4.28355489424427e-05
0.341327924860148,0.0205777748384372,0.139463088654489,0.648246755252069,2.11436554521553e-08,0.000165205313563913,3.84360041966932e-05,0.92700107612281
0.367488607212611,0.973517324008475,0.423683911451166,0.0234412277075762,0.536774935508559,0.373142496485544,0.000549085751833517,1.5282264761893e-07
0.750041925982884,0.526558842206404,0.411477698072025,0.0016276107867456,0.921753291552179,0.112502416602878,2.96524644620193e-06,0.464261859491408
0.137796051633014,0.0390898634531973,0.2299068463472,0.767386691105929,0.425785979547955,0.603066689129337,0.368835893226408,0.000237452099837388
0.792350362983587,0.734497175930538,0.700482711719204,0.346137302663074,0.270091271432693,0.00599859024753116,0.214472172567459,0.0138681328097243
0.518301323603597,0.863082540028282,0.91310095157097,2.95753103544777e-06,0.693986307997068,0.022736055560577,0.142545342558865,0.676740213075442
0.0110323562185681,0.0493572300974779,0.0136430703257384,0.146267774087894,0.550402962265602,0.489489705839687,0.183071040361233,0.0816484270517772
0.01789921527182,0.833630856411267,0.00446305658953662,0.829642367862422,0.10535224040893,0.00159553015913235,0.0720243560145312,4.28088250254685e-05
0.77472816133588,0.0464918507069664,0.496226714420295,0.961471189101745,0.439722233839379,0.76136708441016,0.99843471433125,0.624593798170911
0.0383791258282868,0.211358959394283,0.00129317897899924,0.187053222310245,0.241466616302325,0.839653024941644,0.355373482555431,0.0171090732231686
0.00326418085060593,0.865495043604774,0.833189693916242,0.127836253230975,0.271637756215824,0.993490507715797,0.688237114331939,0.373154934826924
0.29964059014609,0.501744630494395,0.80804129881083,0.202745394115704,0.407515183393155,0.819168511138245,0.496717000773508,0.692915400815179
